-0.0, 0.41, 0.9121,
-0.0, 0.1327, 0.9912,
0.4727, 0.4727, 0.7438,
0.5587, 0.5587, 0.6129,
0.2899, 0.2899, 0.9121,
0.0939, 0.0939, 0.9912,
0.7902, -0.0, 0.6129,
0.6684, -0.0, 0.7438,
0.41, -0.0, 0.9121,
0.1329, -0.0, 0.9911,
0.4727, -0.4727, 0.7438,
0.5587, -0.5587, 0.6129,
0.2899, -0.2899, 0.9121,
0.0938, -0.0938, 0.9912,
-0.0, -0.7902, 0.6129,
-0.0, -0.6684, 0.7438,
-0.0, -0.41, 0.9121,
-0.0, -0.1327, 0.9912,
0.3141, -0.1122, 0.9428,
-0.264, -0.0945, 0.9599,
0.1297, -0.2747, 0.9527,
-0.3016, 0.1485, 0.9418,
-0.094, -0.2982, 0.9499,
-0.0952, 0.2995, 0.9493,
-0.2904, -0.142, 0.9463,
0.1301, 0.2776, 0.9518,
-0.2441, 0.0856, 0.966,
0.3055, 0.1052, 0.9464,
-0.1156, 0.2055, 0.9718,
0.2328, -0.1323, 0.9635,
0.0702, 0.2335, 0.9698,
0.0675, -0.223, 0.9725,
0.2534, 0.1385, 0.9574,
-0.1163, -0.2146, 0.9697,
0.0713, 0.0266, 0.9971,
0.0735, -0.0212, 0.9971,
0.0295, -0.0707, 0.9971,
-0.04, -0.0664, 0.997,
-0.0703, -0.0322, 0.997,
-0.0711, 0.0301, 0.997,
-0.039, 0.0666, 0.997,
0.032, 0.0694, 0.9971,
0.0176, 0.0176, 0.9997,
0.0251, -0.0, 0.9997,
0.0178, -0.0178, 0.9997,
-0.0, -0.0257, 0.9997,
-0.018, -0.018, 0.9997,
-0.0252, -0.0, 0.9997,
-0.0181, 0.0181, 0.9997,
-0.0, 0.0256, 0.9997,
-0.0, 1.0, 0.0,
0.7071, 0.7071, 0.0,
1.0, -0.0, 0.0,
0.7071, -0.7071, 0.0,
-0.0, -1.0, 0.0,
-0.7071, -0.7071, 0.0,
-1.0, -0.0, 0.0,
-0.7071, 0.7071, 0.0,
-0.0, 0.9938, 0.1111,
0.7027, 0.7027, 0.1111,
0.9938, -0.0, 0.1111,
0.7027, -0.7027, 0.1111,
-0.0, -0.9938, 0.1111,
-0.7027, -0.7027, 0.1111,
-0.9938, -0.0, 0.1111,
-0.7027, 0.7027, 0.1111,
-0.0, 0.974, 0.2267,
0.6887, 0.6887, 0.2267,
0.974, -0.0, 0.2267,
0.6887, -0.6887, 0.2267,
-0.0, -0.974, 0.2267,
-0.6887, -0.6887, 0.2267,
-0.974, -0.0, 0.2267,
-0.6887, 0.6887, 0.2267,
-0.0, 0.961, 0.2765,
0.6795, 0.6795, 0.2765,
0.961, -0.0, 0.2765,
0.6795, -0.6795, 0.2765,
-0.0, -0.961, 0.2765,
-0.6795, -0.6795, 0.2765,
-0.961, -0.0, 0.2765,
-0.6795, 0.6795, 0.2765,
0.9723, -0.1465, -0.1822,
0.0307, -0.0023, -0.9995,
0.0706, 0.9975, -0.0004,
-0.6547, 0.7558, -0.012,
-0.9971, 0.0739, -0.0166,
-0.759, -0.651, -0.0115,
-0.0774, -0.997, 0.0003,
0.6509, -0.7591, 0.012,
0.9971, -0.0741, 0.0166,
0.7559, 0.6546, 0.0114,
0.0709, 0.9975, -0.0005,
-0.6546, 0.756, -0.003,
-0.9973, 0.074, -0.0037,
-0.7589, -0.6512, -0.0023,
-0.0771, -0.997, 0.0005,
0.6512, -0.7589, 0.0031,
0.9972, -0.074, 0.0039,
0.7561, 0.6545, 0.0024,
0.0661, 0.9978, 0.0012,
-0.6566, 0.7537, 0.0308,
-0.9963, 0.0743, 0.0427,
-0.7609, -0.6482, 0.0298,
-0.0819, -0.9966, -0.0001,
0.6485, -0.7607, -0.029,
0.9965, -0.0737, -0.0404,
0.7534, 0.657, -0.0282,
0.0517, 0.9986, 0.0131,
-0.6544, 0.7444, 0.1328,
-0.9813, 0.0739, 0.1776,
-0.7596, -0.6389, 0.1219,
-0.0969, -0.9953, -0.0017,
0.6345, -0.7641, -0.1163,
0.985, -0.0719, -0.157,
0.7399, 0.6642, -0.1069,
0.0303, 0.9976, 0.0624,
-0.5724, 0.7187, 0.3948,
-0.8572, 0.0599, 0.5115,
-0.6881, -0.6317, 0.357,
-0.1349, -0.9908, 0.0056,
0.5295, -0.7743, -0.3467,
0.8772, -0.0545, -0.477,
0.6456, 0.6999, -0.3055,
0.0757, 0.9894, 0.1243,
-0.2558, 0.6723, 0.6947,
-0.4496, 0.0044, 0.8932,
-0.4082, -0.6663, 0.624,
-0.148, -0.9888, 0.0164,
0.2066, -0.7488, -0.6298,
0.4434, 0.0097, -0.8963,
0.3732, 0.7543, -0.5401,
0.1419, 0.9851, 0.0968,
0.0892, 0.636, 0.7665,
-0.0143, -0.0592, 0.9981,
-0.1089, -0.7236, 0.6816,
-0.1474, -0.9886, -0.0316,
-0.1132, -0.6627, -0.7403,
-0.0163, 0.0686, -0.9975,
0.0976, 0.7573, -0.6458,
0.1566, 0.9849, 0.0734,
0.2, 0.6318, 0.7489,
0.1274, -0.0817, 0.9885,
-0.0177, -0.7495, 0.6618,
-0.155, -0.9865, -0.0532,
-0.204, -0.6407, -0.7401,
-0.1329, 0.0847, -0.9875,
0.0178, 0.76, -0.6497,
0.3025, 0.6832, -0.6647,
-0.3024, 0.6832, -0.6647,
-0.3023, 0.9457, -0.1197,
0.3025, 0.9456, -0.1197,
0.6972, 0.2674, -0.6652,
0.2675, 0.6971, -0.6652,
0.4537, 0.8834, -0.1176,
0.8834, 0.4536, -0.1176,
0.6815, -0.3046, -0.6655,
0.6815, 0.3046, -0.6654,
0.9453, 0.3046, -0.1164,
0.9453, -0.3046, -0.1164,
0.2668, -0.6972, -0.6654,
0.6972, -0.2668, -0.6653,
0.8837, -0.4533, -0.1168,
0.4533, -0.8837, -0.1168,
-0.3031, -0.6826, -0.6649,
0.3032, -0.6826, -0.6649,
0.3032, -0.9455, -0.1186,
-0.3031, -0.9456, -0.1185,
-0.6967, -0.2642, -0.6669,
-0.2641, -0.6967, -0.6669,
-0.4518, -0.8846, -0.1158,
-0.8845, -0.452, -0.1158,
-0.6801, 0.3051, -0.6667,
-0.6801, -0.3051, -0.6667,
-0.9451, -0.3051, -0.117,
-0.9451, 0.3051, -0.117,
-0.2648, 0.6967, -0.6667,
-0.6966, 0.2649, -0.6667,
-0.8842, 0.4524, -0.1166,
-0.4523, 0.8842, -0.1166,
0.3024, -0.6832, 0.6647,
-0.3025, -0.6832, 0.6647,
-0.3025, -0.9456, 0.1197,
0.3023, -0.9457, 0.1197,
-0.2675, -0.6971, 0.6652,
-0.6972, -0.2675, 0.6652,
-0.8834, -0.4537, 0.1176,
-0.4537, -0.8834, 0.1176,
-0.6815, -0.3046, 0.6655,
-0.6815, 0.3046, 0.6655,
-0.9453, 0.3046, 0.1164,
-0.9453, -0.3046, 0.1164,
-0.6972, 0.2668, 0.6654,
-0.2668, 0.6972, 0.6654,
-0.4533, 0.8837, 0.1168,
-0.8837, 0.4533, 0.1168,
-0.3032, 0.6826, 0.6649,
0.3031, 0.6826, 0.6649,
0.3031, 0.9456, 0.1186,
-0.3032, 0.9455, 0.1186,
0.2641, 0.6968, 0.6669,
0.6967, 0.2642, 0.6669,
0.8845, 0.452, 0.1158,
0.4518, 0.8846, 0.1158,
0.6801, 0.3051, 0.6667,
0.6801, -0.3051, 0.6667,
0.9451, -0.3051, 0.117,
0.9451, 0.3051, 0.117,
0.6966, -0.2649, 0.6667,
0.2648, -0.6967, 0.6667,
0.4523, -0.8842, 0.1166,
0.8842, -0.4524, 0.1166,
0.3084, 0.6881, 0.6568,
-0.3083, 0.6882, 0.6568,
-0.3515, 0.4412, 0.8257,
0.3516, 0.4411, 0.8257,
-0.8903, 0.4358, 0.1324,
-0.8903, 0.1682, -0.4232,
-0.9354, -0.1171, -0.3338,
-0.9353, 0.188, 0.2997,
-0.3084, -0.0843, -0.9475,
0.3083, -0.0844, -0.9475,
0.3515, -0.3705, -0.8597,
-0.3516, -0.3704, -0.8597,
0.8903, 0.168, -0.4232,
0.8903, 0.4356, 0.1324,
0.9354, 0.1878, 0.2997,
0.9353, -0.1173, -0.3338,
0.3512, 0.4062, 0.8436,
-0.3511, 0.4063, 0.8436,
-0.9363, 0.1524, 0.3164,
-0.9363, -0.1522, -0.3164,
-0.9363, -0.1523, -0.3164,
-0.3512, -0.4062, -0.8436,
0.3511, -0.4063, -0.8436,
0.9363, -0.1524, -0.3164,
0.9363, 0.1523, 0.3164,
0.9363, 0.1522, 0.3164,
0.3516, 0.3704, 0.8597,
-0.3515, 0.3705, 0.8597,
-0.3083, 0.0844, 0.9475,
0.3084, 0.0843, 0.9475,
-0.9353, 0.1173, 0.3338,
-0.9354, -0.1878, -0.2997,
-0.8903, -0.4356, -0.1324,
-0.8903, -0.168, 0.4232,
-0.3516, -0.4411, -0.8257,
0.3515, -0.4412, -0.8257,
0.3083, -0.6882, -0.6568,
-0.3084, -0.6881, -0.6568,
0.9353, -0.1879, -0.2997,
0.9354, 0.1171, 0.3338,
0.8903, -0.1682, 0.4232,
0.8903, -0.4358, -0.1324,
0.7037, 0.2673, 0.6583,
0.2673, 0.7036, 0.6584,
0.0629, 0.5601, 0.826,
0.5601, 0.0629, 0.826,
-0.3229, 0.937, 0.1336,
-0.512, 0.7479, -0.4226,
-0.7443, 0.5785, -0.3337,
-0.5288, 0.794, 0.2999,
-0.2787, 0.1576, -0.9473,
0.1576, -0.2787, -0.9473,
-0.0132, -0.5104, -0.8598,
-0.5104, -0.0132, -0.8598,
0.7478, -0.5121, -0.4226,
0.9369, -0.3229, 0.1336,
0.794, -0.5288, 0.2999,
0.5785, -0.7443, -0.3337,
0.5352, 0.0387, 0.8438,
0.0387, 0.5352, 0.8438,
-0.5544, 0.7697, 0.3164,
-0.7697, 0.5545, -0.3164,
-0.5545, 0.7697, 0.3164,
-0.5352, -0.0386, -0.8438,
-0.0387, -0.5352, -0.8438,
0.5544, -0.7697, -0.3164,
0.7697, -0.5545, 0.3164,
0.5545, -0.7697, -0.3164,
0.5352, 0.0386, 0.8438,
-0.5352, -0.0387, -0.8438,
0.5104, 0.0132, 0.8598,
0.0132, 0.5104, 0.8598,
-0.1576, 0.2787, 0.9473,
0.2787, -0.1576, 0.9473,
-0.5785, 0.7443, 0.3337,
-0.794, 0.5288, -0.2999,
-0.9369, 0.3229, -0.1336,
-0.7478, 0.5121, 0.4226,
-0.5601, -0.0629, -0.826,
-0.0629, -0.5601, -0.826,
-0.2673, -0.7036, -0.6583,
-0.7037, -0.2673, -0.6583,
0.5288, -0.794, -0.2999,
0.7443, -0.5785, 0.3337,
0.512, -0.7479, 0.4226,
0.3229, -0.937, -0.1336,
0.6857, -0.3086, 0.6592,
0.6857, 0.3086, 0.6592,
0.4402, 0.3516, 0.8262,
0.4402, -0.3516, 0.8262,
0.4334, 0.8912, 0.1342,
0.166, 0.8912, -0.4222,
-0.1172, 0.9354, -0.3337,
0.1873, 0.9354, 0.3,
-0.0864, 0.3087, -0.9472,
-0.0864, -0.3087, -0.9472,
-0.3701, -0.3516, -0.8599,
-0.3701, 0.3516, -0.8599,
0.166, -0.8912, -0.4222,
0.4334, -0.8912, 0.1342,
0.1873, -0.9354, 0.3,
-0.1172, -0.9354, -0.3337,
0.4056, -0.3511, 0.8439,
0.4056, 0.3511, 0.8439,
0.1521, 0.9363, 0.3165,
-0.1521, 0.9363, -0.3165,
-0.4056, 0.3511, -0.8439,
-0.4056, -0.3511, -0.8439,
-0.1521, -0.9363, -0.3165,
0.1521, -0.9363, 0.3165,
0.3701, -0.3516, 0.8599,
0.3701, 0.3516, 0.8599,
0.0864, 0.3087, 0.9472,
0.0864, -0.3087, 0.9472,
0.1172, 0.9354, 0.3337,
-0.1873, 0.9354, -0.3,
-0.4334, 0.8912, -0.1342,
-0.166, 0.8912, 0.4222,
-0.4402, 0.3516, -0.8262,
-0.4402, -0.3516, -0.8262,
-0.6857, -0.3087, -0.6592,
-0.6857, 0.3087, -0.6592,
-0.1873, -0.9354, -0.3,
0.1172, -0.9354, 0.3337,
-0.166, -0.8912, 0.4222,
-0.4334, -0.8912, -0.1342,
0.2669, -0.7033, 0.6589,
0.7033, -0.2668, 0.6589,
0.5599, -0.0627, 0.8262,
0.0628, -0.5599, 0.8262,
0.9367, 0.3235, 0.134,
0.7476, 0.5125, -0.4223,
0.5785, 0.7443, -0.3337,
0.7939, 0.5289, 0.3,
0.1573, 0.2791, -0.9473,
-0.2791, -0.1573, -0.9473,
-0.5103, 0.0131, -0.8599,
-0.0132, 0.5103, -0.8599,
-0.5125, -0.7476, -0.4223,
-0.3234, -0.9367, 0.134,
-0.5289, -0.7939, 0.3,
-0.7443, -0.5785, -0.3337,
0.0386, -0.5351, 0.8439,
0.5351, -0.0386, 0.8439,
0.7696, 0.5545, 0.3165,
0.5545, 0.7697, -0.3165,
-0.0386, 0.5351, -0.8439,
-0.5351, 0.0385, -0.8439,
-0.7696, -0.5545, -0.3165,
-0.5545, -0.7697, 0.3164,
-0.5545, -0.7697, 0.3165,
-0.7697, -0.5545, -0.3165,
0.5351, -0.0385, 0.8439,
-0.5351, 0.0386, -0.8439,
0.7697, 0.5545, 0.3165,
-0.5545, -0.7696, 0.3165,
-0.7696, -0.5545, -0.3164,
0.5545, 0.7697, -0.3164,
0.0132, -0.5103, 0.8599,
0.5103, -0.0131, 0.8599,
0.2791, 0.1573, 0.9473,
-0.1573, -0.2791, 0.9473,
0.7443, 0.5785, 0.3337,
0.5289, 0.7939, -0.3,
0.3234, 0.9367, -0.134,
0.5125, 0.7476, 0.4223,
-0.0628, 0.5599, -0.8262,
-0.5599, 0.0627, -0.8262,
-0.7033, 0.2668, -0.6589,
-0.2668, 0.7033, -0.6589,
-0.7939, -0.5289, -0.3,
-0.5785, -0.7443, 0.3337,
-0.7476, -0.5125, 0.4223,
-0.9367, -0.3235, -0.134,
-0.3084, -0.6874, 0.6576,
0.3085, -0.6873, 0.6576,
0.3516, -0.4408, 0.8259,
-0.3515, -0.4408, 0.8259,
0.8906, -0.4348, 0.133,
0.8906, -0.1673, -0.4229,
0.9353, 0.1173, -0.3337,
0.9354, -0.1876, 0.2998,
0.3084, 0.0851, -0.9474,
-0.3085, 0.085, -0.9474,
-0.3516, 0.3703, -0.8598,
0.3515, 0.3704, -0.8598,
-0.8906, -0.1675, -0.4229,
-0.8906, -0.435, 0.133,
-0.9353, -0.1877, 0.2998,
-0.9354, 0.1171, -0.3337,
-0.3511, -0.406, 0.8437,
0.3512, -0.406, 0.8437,
0.9363, -0.1522, 0.3164,
0.9363, 0.1523, -0.3164,
0.3511, 0.406, -0.8437,
-0.3512, 0.406, -0.8437,
-0.9363, 0.1522, -0.3164,
-0.9363, -0.1523, 0.3164,
-0.3511, 0.406, -0.8437,
0.3511, -0.406, 0.8437,
-0.3515, -0.3704, 0.8598,
0.3516, -0.3703, 0.8598,
0.3085, -0.085, 0.9474,
-0.3085, -0.0851, 0.9474,
0.9354, -0.1171, 0.3337,
0.9353, 0.1877, -0.2998,
0.8906, 0.435, -0.133,
0.8906, 0.1675, 0.4229,
0.3515, 0.4408, -0.8259,
-0.3516, 0.4408, -0.8259,
-0.3085, 0.6873, -0.6576,
0.3084, 0.6873, -0.6576,
-0.9354, 0.1876, -0.2998,
-0.9353, -0.1173, 0.3337,
-0.8906, 0.1673, 0.4229,
-0.8906, 0.4348, -0.133,
-0.7029, -0.2662, 0.6596,
-0.2661, -0.7029, 0.6596,
-0.0631, -0.5603, 0.8259,
-0.5603, -0.0632, 0.8259,
0.325, -0.9361, 0.1345,
0.5145, -0.7465, -0.4219,
0.7447, -0.5781, -0.3335,
0.5289, -0.7939, 0.2999,
0.2813, -0.1555, -0.947,
-0.1555, 0.2812, -0.947,
0.0138, 0.5111, -0.8594,
0.5111, 0.0139, -0.8594,
-0.7466, 0.5144, -0.4219,
-0.9362, 0.3248, 0.1346,
-0.794, 0.5288, 0.2999,
-0.5782, 0.7446, -0.3335,
-0.5357, -0.0392, 0.8435,
-0.0391, -0.5357, 0.8435,
0.5544, -0.7698, 0.3163,
0.7699, -0.5542, -0.3163,
0.5357, 0.0392, -0.8435,
0.0391, 0.5357, -0.8435,
-0.5544, 0.7698, -0.3163,
-0.7699, 0.5542, 0.3163,
-0.5111, -0.0139, 0.8594,
-0.0138, -0.5111, 0.8594,
0.1555, -0.2812, 0.947,
-0.2813, 0.1555, 0.947,
0.5782, -0.7446, 0.3335,
0.794, -0.5288, -0.2999,
0.9362, -0.3248, -0.1346,
0.7466, -0.5144, 0.4219,
0.5603, 0.0632, -0.8259,
0.0631, 0.5603, -0.8259,
0.2661, 0.7029, -0.6596,
0.7029, 0.2662, -0.6596,
-0.5289, 0.7939, -0.2999,
-0.7447, 0.5781, 0.3335,
-0.5145, 0.7465, 0.4219,
-0.325, 0.9361, -0.1346,
-0.6861, 0.3087, 0.6587,
-0.6861, -0.3087, 0.6587,
-0.4412, -0.3516, 0.8257,
-0.4412, 0.3516, 0.8257,
-0.433, -0.8914, 0.1339,
-0.1648, -0.8914, -0.4222,
0.1178, -0.9354, -0.3335,
-0.1876, -0.9354, 0.2998,
0.0882, -0.3087, -0.9471,
0.0882, 0.3087, -0.9471,
0.3713, 0.3516, -0.8594,
0.3713, -0.3515, -0.8594,
-0.1649, 0.8914, -0.4222,
-0.4331, 0.8914, 0.1339,
-0.1877, 0.9354, 0.2998,
0.1177, 0.9354, -0.3335,
-0.4067, 0.3511, 0.8434,
-0.4067, -0.3511, 0.8434,
-0.1525, -0.9363, 0.3163,
0.1525, -0.9363, -0.3163,
0.4067, -0.3511, -0.8434,
0.4067, 0.3511, -0.8434,
0.1525, 0.9363, -0.3163,
-0.1525, 0.9363, 0.3163,
-0.4067, -0.3512, 0.8434,
-0.3713, 0.3516, 0.8594,
-0.3713, -0.3516, 0.8594,
-0.0882, -0.3087, 0.9471,
-0.0882, 0.3087, 0.9471,
-0.1177, -0.9354, 0.3335,
0.1877, -0.9354, -0.2998,
0.4331, -0.8914, -0.1339,
0.1649, -0.8914, 0.4222,
0.4412, -0.3516, -0.8257,
0.4412, 0.3516, -0.8257,
0.6861, 0.3087, -0.6587,
0.6861, -0.3087, -0.6587,
0.1876, 0.9354, -0.2998,
-0.1178, 0.9354, 0.3335,
0.1648, 0.8914, 0.4222,
0.433, 0.8914, -0.1339,
-0.2666, 0.7033, 0.6591,
-0.7032, 0.2667, 0.659,
-0.5605, 0.0634, 0.8257,
-0.0633, 0.5605, 0.8257,
-0.9364, -0.3243, 0.1341,
-0.7468, -0.5139, -0.4221,
-0.5782, -0.7446, -0.3335,
-0.7941, -0.5287, 0.2999,
-0.1558, -0.2809, -0.947,
0.2809, 0.1558, -0.947,
0.5111, -0.014, -0.8594,
0.0139, -0.5111, -0.8594,
0.514, 0.7467, -0.4221,
0.3244, 0.9364, 0.1341,
0.5288, 0.794, 0.2998,
0.7447, 0.5781, -0.3335,
-0.0392, 0.5358, 0.8434,
-0.5358, 0.0393, 0.8434,
-0.77, -0.5542, 0.3163,
-0.5543, -0.7699, -0.3163,
-0.7699, -0.5542, 0.3163,
0.0392, -0.5358, -0.8434,
0.5358, -0.0393, -0.8434,
0.77, 0.5542, -0.3163,
0.5543, 0.7699, 0.3163,
0.7699, 0.5542, -0.3163,
-0.0139, 0.5111, 0.8594,
-0.5111, 0.014, 0.8594,
-0.2809, -0.1558, 0.947,
0.1558, 0.2809, 0.947,
-0.7447, -0.5781, 0.3335,
-0.5288, -0.794, -0.2999,
-0.3244, -0.9364, -0.1341,
-0.514, -0.7467, 0.4221,
0.0633, -0.5605, -0.8257,
0.5605, -0.0634, -0.8257,
0.7032, -0.2667, -0.659,
0.2666, -0.7033, -0.659,
0.7941, 0.5287, -0.2999,
0.5782, 0.7446, 0.3335,
0.7468, 0.5139, 0.4221,
0.9364, 0.3243, -0.1341,
